Course Code,Prereq_1,Prereq_2,Prereq_3,Prereq_4
PHYI 50,,,,
PHYI 395,BIOL 101,BIOL 101L,CHEM 101,CHEM 101L
PHYI 993,,,,
PHYI 994,,,,
